93	1	2	24	1	1	1	0	0	0	0	0	0	0	0	1	3	4	1	1	1	1	4	3	4	3	3	4	2	4	4	1	4	4	4	4	3	2	3	1	3	3	3	1	2	2	5	1	1	2	1	3	3	3	3	3	3	3	3	3	4	3	1	1	4	3	4	3	3	3	3	3	4	1	3	3	3	4	4	1	3	2
94	2	2	25	2	1	1	0	1	0	0	1	0	0	1	1	1	2	1	1	1	1	4	3	4	4	3	1	1	1	1	1	4	3	4	3	5	2	3	3	3	3	1	1	1	1	1	4	3	3	3	3	3	3	3	3	3	3	1	1	1	1	3	3	3	4	4	3	3	3	3	3	3	1	1	1	1	3	3	3	4	4
95	2	2	26	2	2	0	1	1	1	1	1	1	1	1	1	3	4	1	1	1	1	3	5	3	1	1	5	2	1	1	1	3	1	1	3	3	3	5	3	1	1	5	2	1	1	1	3	1	1	3	3	3	1	1	3	5	1	1	1	1	1	3	3	3	1	3	3	1	1	3	5	1	1	1	1	1	3	3	3	1	4
97	1	2	62	3	1	0	1	0	0	0	0	0	0	0	2	3	2	1	0	0	0	5	5	3	4	3	2	2	1	1	2	5	5	5	3	5	2	4	3	2	3	3	5	1	4	4	2	2	2	3	2	3	2	2	4	4	2	1	1	2	2	4	4	4	3	4	5	4	5	5	5	1	1	1	2	2	5	5	5	3	5
99	1	2	38	2	2	-999	-999	1	1	0	0	0	1	0	-999	3	2	1	1	1	0	2	4	2	2	2	2	2	2	2	2	4	4	4	3	4	3	4	2	3	2	3	2	3	3	2	2	2	4	3	2	2	4	2	2	2	2	2	2	2	2	4	4	4	3	4	2	4	2	2	2	2	2	2	2	2	4	4	4	3	4
102	2	2	31	2	1	-999	-999	1	0	0	1	0	0	1	-999	3	3	1	0	1	0	5	3	4	4	4	2	2	2	2	2	4	4	4	4	4	2	3	2	2	3	1	3	3	3	3	2	2	2	2	2	4	4	4	4	4	3	2	2	2	2	4	4	4	4	4	2	3	3	3	3	4	2	3	3	2	4	3	3	3	3
103	2	2	32	2	1	-999	-999	0	0	0	0	0	0	0	-999	3	3	1	1	1	1	1	4	3	4	1	2	2	2	2	2	4	4	4	4	4	3	4	3	4	1	2	2	2	2	2	3	4	4	4	3	3	3	3	4	4	3	2	2	2	2	4	4	4	4	3	4	3	3	4	4	4	2	2	2	2	4	4	4	4	3
112	3	2	31	2	2	0	0	1	0	0	0	1	0	1	3	3	2	1	1	1	0	4	4	3	3	3	3	2	3	3	3	4	4	4	3	4	3	4	3	3	3	3	2	3	3	3	3	3	3	3	3	4	4	4	4	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	4	4	4	4	4
113	2	2	31	2	2	0	0	1	1	0	1	0	1	1	5	3	2	1	0	1	0	4	4	3	3	2	3	1	3	3	3	4	5	5	4	5	2	2	3	3	4	1	3	4	3	3	2	3	2	2	2	4	2	3	2	2	3	2	1	3	3	1	4	3	4	3	2	4	3	4	4	3	2	3	3	3	4	5	5	4	5
114	2	2	34	2	2	0	0	1	0	0	1	0	0	1	-999	3	2	1	0	0	0	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	3	3	1	1	1	5	3	5	3	2	2	2	1	1	3	4	5	5	5	3	1	2	3	2	5	5	5	5	5	5	3	5	5	5	3	3	2	3	3	5	5	5	5	5
118	1	2	37	2	2	0	0	1	1	0	0	0	1	0	-999	1	4	1	1	1	0	5	4	4	3	3	3	3	2	3	3	4	4	5	2	4	2	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	4	4	2	3	2	2	2	2	4	4	4	2	4	3	3	4	4	2	3	2	2	2	2	4	4	4	2	4
120	2	2	39	2	2	0	0	1	0	0	1	0	0	1	3	3	2	1	1	1	1	4	5	4	4	2	2	2	4	3	4	4	4	4	4	4	3	3	2	2	3	3	4	4	3	3	4	4	4	4	4	4	4	3	4	3	3	2	2	2	2	4	4	4	4	4	4	4	3	4	3	3	2	2	2	2	4	4	4	4	4
122	2	2	41	2	2	0	0	1	0	0	1	0	0	1	-999	2	1	1	0	1	0	4	2	3	2	2	1	1	1	1	2	4	4	4	3	4	2	2	3	2	2	2	1	2	1	2	4	4	4	3	4	4	3	3	2	2	1	2	2	2	2	4	4	4	3	4	4	2	3	2	2	2	2	2	2	2	4	4	4	3	4
124	1	2	43	2	2	0	0	1	1	0	1	0	1	1	5	3	2	1	1	1	1	4	3	2	2	3	2	1	1	1	1	5	2	4	3	2	2	3	2	2	3	2	1	1	1	1	5	5	5	5	4	4	3	1	2	4	1	1	1	1	1	5	5	5	1	5	5	3	1	2	4	1	1	1	1	1	2	2	1	1	2
125	1	2	43	2	2	0	0	1	0	0	1	1	0	1	4	3	4	0	1	1	0	5	3	5	5	5	1	1	3	1	1	5	5	5	4	5	1	3	1	3	3	2	3	1	3	1	1	1	1	2	1	4	4	5	5	5	4	3	3	3	1	4	5	5	5	4	5	5	5	5	5	5	3	3	3	1	5	5	5	5	5
126	2	2	44	2	2	0	0	1	1	1	1	0	1	1	3	3	2	1	1	1	1	5	3	4	4	4	1	1	1	1	1	5	4	4	2	4	1	3	3	3	3	5	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	2	2	2	2	3	4	4	2	5	3	3	5	5	4	3	2	2	3	2	3	4	4	2	5
128	2	2	45	3	2	0	0	1	1	1	1	1	1	1	4	3	4	1	1	1	1	4	4	5	5	5	1	1	1	1	1	5	5	5	3	5	1	3	1	1	2	4	5	1	3	5	2	2	2	3	2	2	4	1	1	2	4	5	5	5	5	1	1	3	3	1	5	1	5	5	5	1	1	1	1	1	5	5	5	3	5
132	1	2	50	3	2	0	0	1	1	0	0	0	1	0	-999	3	2	1	1	1	0	4	3	3	3	3	1	2	2	1	2	4	4	4	2	4	2	3	3	3	3	2	3	3	2	3	1	3	2	2	2	3	3	3	3	3	3	2	3	3	3	4	4	4	3	4	4	3	3	3	3	3	2	3	3	3	4	4	4	3	4
135	2	2	54	3	2	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0	5	1	3	5	3	1	1	1	1	3	5	5	5	1	5	1	1	1	1	3	1	5	5	3	3	1	1	1	1	5	5	5	5	5	3	1	1	1	1	1	3	5	5	1	5	5	5	5	5	3	1	1	1	1	1	5	5	5	1	5
136	1	2	56	3	2	0	0	1	1	0	0	0	1	0	5	2	3	1	0	0	0	2	2	3	4	4	5	1	1	1	1	1	1	1	2	2	3	1	3	4	5	5	1	1	1	1	2	1	1	2	2	2	2	3	3	2	2	1	1	1	5	1	2	2	2	2	2	3	3	3	2	4	1	1	1	5	1	2	2	2	2
139	3	2	60	3	2	0	0	1	1	1	1	1	1	1	3	3	1	1	0	1	0	5	2	4	5	5	2	4	1	2	5	5	5	5	5	5	5	2	4	5	5	2	4	4	2	5	5	5	5	5	5	5	5	5	5	5	2	5	1	5	5	5	5	5	5	5	5	5	5	5	5	2	5	1	5	5	5	5	5	5	5
140	2	2	66	4	2	0	0	1	0	0	1	0	0	1	-999	3	3	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	4	4	4	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5
141	3	2	-999	-999	2	0	0	1	0	0	1	1	0	1	3	1	2	1	1	1	1	5	5	5	4	4	1	1	3	1	2	5	4	5	5	5	2	5	3	2	4	1	3	2	1	2	2	5	2	5	5	5	5	4	5	5	2	1	1	2	2	5	5	5	5	5	5	5	4	5	5	2	1	4	4	3	5	2	4	5	5
142	1	2	19	1	1	0	0	0	0	0	0	0	0	0	2	3	2	1	1	1	1	4	3	3	1	1	3	4	2	2	2	5	5	5	5	5	2	2	3	2	1	2	3	3	3	2	2	3	3	2	3	5	4	3	4	3	4	3	3	3	3	4	4	4	4	4	5	3	3	4	3	5	3	3	3	3	4	4	4	4	4
143	1	2	23	1	1	0	0	0	0	0	0	0	0	0	2	3	2	1	0	1	0	4	3	3	1	4	3	1	1	2	2	5	4	4	1	5	1	3	1	1	3	3	3	4	2	3	2	2	2	1	1	3	3	3	2	1	2	2	2	2	1	4	4	4	3	4	4	4	3	2	1	3	2	2	2	1	4	4	4	3	4
144	3	2	25	2	1	0	0	1	0	0	0	1	0	1	3	1	2	0	0	1	1	5	5	4	5	5	2	1	1	1	1	5	5	5	3	5	1	5	3	5	4	3	1	3	2	1	5	4	5	3	1	4	5	4	4	5	1	1	1	1	1	5	5	5	1	4	5	5	5	5	5	1	1	1	1	1	5	5	5	1	5
147	1	2	30	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	1	0	1	5	5	5	5	5	4	1	1	2	1	5	5	5	5	5	1	2	1	1	1	1	5	5	5	5	1	1	1	1	1	3	3	3	4	5	1	3	1	1	1	2	4	4	5	4	5	4	5	5	4	1	1	1	4	1	5	4	4	5	5
150	1	2	35	2	1	0	0	1	1	0	0	0	1	0	2	2	4	1	0	0	0	5	3	4	4	4	4	4	4	3	3	4	5	5	4	5	1	2	2	2	3	2	2	1	1	5	1	1	1	2	2	5	4	2	4	5	3	1	3	3	3	4	2	3	2	2	2	5	1	4	3	5	5	4	1	2	4	5	5	5	5
151	1	2	37	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	1	5	5	5	1	1	1	1	1	5	5	5	5	5	4	5	5	5	5	1	1	1	1	1	5	5	5	5	5
152	1	2	40	2	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	1	1	5	1	4	4	4	1	1	1	1	1	4	4	4	4	4	4	1	1	1	3	1	1	1	1	1	4	4	4	4	4	4	2	3	3	3	1	2	2	2	2	4	4	4	4	4	4	2	3	3	3	1	2	2	2	2	4	4	4	4	4
154	2	2	44	2	1	0	0	1	1	1	1	0	1	1	-999	3	1	1	0	1	0	5	4	4	4	3	1	1	2	2	2	5	4	4	3	5	1	2	1	2	3	3	4	3	1	4	1	2	2	3	1	2	4	4	3	3	2	2	2	1	2	4	4	4	4	5	4	4	4	3	3	2	2	2	1	2	4	4	4	4	5
155	1	2	51	3	1	0	0	1	1	0	0	0	1	0	-999	3	2	1	0	1	0	2	2	2	1	2	4	5	5	2	4	3	1	1	1	4	3	4	3	3	2	4	3	3	2	3	2	3	3	1	4	5	5	5	5	3	5	1	1	1	1	5	5	5	3	2	1	1	1	1	3	1	5	5	5	5	1	1	1	3	2
156	2	2	52	3	1	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0	5	5	5	5	5	5	1	1	1	1	5	5	5	3	5	1	1	1	1	1	1	5	5	5	5	1	1	1	3	1	1	5	5	5	5	1	1	1	1	1	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5
158	1	2	27	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	0	5	3	3	3	3	1	1	1	1	3	5	5	5	3	5	1	3	3	3	3	4	3	4	1	3	2	3	3	3	2	4	4	3	4	3	3	3	3	1	1	4	4	4	3	4	5	5	5	5	3	3	3	3	1	1	5	5	5	3	5
162	1	2	41	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	1	5	3	4	4	4	3	1	2	2	2	5	5	5	3	5	2	3	2	1	4	3	5	4	5	3	3	1	3	3	1	4	3	4	4	4	1	3	2	2	2	4	4	4	5	5	2	3	5	4	4	1	3	2	2	2	4	4	4	4	5
164	2	2	49	3	2	0	0	1	0	0	1	0	0	1	5	3	4	1	1	1	1	5	5	5	5	3	1	5	1	3	3	5	4	5	3	5	1	3	1	1	3	5	2	5	3	4	1	3	1	3	1	5	4	5	5	4	1	1	1	2	1	5	5	5	5	5	5	4	5	5	4	1	1	1	2	1	5	5	5	5	5
167	1	2	34	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	0	1	1	5	4	5	4	3	2	2	2	2	2	4	4	4	3	4	2	2	1	1	3	4	4	2	3	4	2	3	3	3	2	4	3	5	4	3	3	3	2	3	2	4	3	3	4	3	5	3	5	4	3	3	3	2	3	2	4	3	3	4	3
169	1	2	35	2	1	0	0	1	1	0	0	0	1	0	3	1	2	1	0	0	0	5	3	3	3	3	2	2	2	2	2	5	5	5	3	5	3	3	3	2	2	3	3	2	3	2	1	3	3	2	2	3	3	3	4	3	2	2	3	2	2	1	5	3	3	5	3	3	3	3	3	2	2	3	3	3	1	5	3	3	3
170	2	2	35	2	1	0	0	1	1	0	1	0	1	1	3	3	2	1	1	1	1	5	4	4	5	4	3	1	3	1	1	5	5	5	5	5	3	3	3	3	4	3	4	3	1	3	3	2	3	4	1	1	3	3	3	3	1	3	1	1	1	4	4	4	4	4	1	4	4	4	3	1	1	3	3	1	5	5	5	5	5
173	3	2	30	2	2	0	0	1	0	0	0	1	0	1	3	2	2	0	0	1	1	4	4	4	4	3	2	1	3	2	1	5	3	4	3	5	1	4	2	2	3	2	5	3	2	1	1	3	1	3	1	3	4	4	4	3	4	2	3	1	2	2	3	3	4	3	3	4	4	4	3	2	1	2	1	1	5	3	4	4	5
178	2	2	28	2	1	0	0	1	0	0	1	0	0	1	-999	3	2	1	1	1	0	5	3	5	4	4	2	1	2	2	2	5	5	4	4	5	3	3	3	2	4	3	4	2	2	2	1	1	2	3	1	4	4	4	4	4	1	1	2	2	2	4	3	4	4	4	5	4	5	5	4	2	1	2	2	2	5	5	5	4	5
184	1	2	57	3	2	0	0	1	1	0	1	0	1	1	5	1	4	0	0	1	1	1	3	3	4	4	3	1	2	2	2	5	4	5	2	5	5	3	2	2	2	3	5	4	2	2	1	2	1	2	1	3	2	2	3	3	3	2	2	3	2	2	3	3	2	4	3	2	2	5	3	3	2	2	3	2	5	5	5	2	5
187	1	2	58	3	1	0	0	1	1	0	0	0	1	0	3	3	2	1	1	1	0	5	5	5	5	5	1	1	1	1	1	5	5	5	3	5	1	1	1	1	1	5	5	5	5	5	1	1	1	3	1	1	3	3	3	4	3	3	3	3	3	4	5	4	4	4	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5
188	2	2	56	3	2	0	1	1	1	0	1	0	1	1	1	2	2	1	0	0	0	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	4	5	5	5	5	5	5	1	1	1	1	1	5	3	5	4	5
