75	1	2	0	0	3	2	3	3	2	1	2	1	1	3	4	4	4	3	3	25	2	2	0	0	1	1	0	1	1	1	1	-999	3	4	1	0	1	0
75	1	2	0	1	5	5	3	4	2	1	1	1	1	2	5	5	5	4	5	25	2	2	0	0	1	1	0	1	1	1	1	-999	3	4	1	0	1	0
75	1	2	1	0	5	5	3	3	4	1	1	1	1	1	5	5	5	5	5	25	2	2	0	0	1	1	0	1	1	1	1	-999	3	4	1	0	1	0
75	1	2	1	1	4	3	5	5	3	2	1	1	1	1	3	4	4	3	3	25	2	2	0	0	1	1	0	1	1	1	1	-999	3	4	1	0	1	0
87	2	2	0	0	3	5	3	4	5	1	1	1	1	1	5	5	4	5	4	35	2	2	1	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
87	2	2	0	1	5	5	4	4	5	1	1	1	1	1	5	5	5	5	5	35	2	2	1	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
87	2	2	1	0	4	5	4	4	5	1	1	1	1	1	5	5	5	5	5	35	2	2	1	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
87	2	2	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	35	2	2	1	0	1	1	0	1	0	1	1	-999	1	2	1	0	1	0
89	1	2	0	0	3	3	2	3	3	1	2	1	1	1	3	3	3	4	3	19	1	1	1	0	1	1	0	0	0	1	0	1	3	2	1	0	0	0
89	1	2	0	1	5	3	4	3	3	1	1	1	1	1	4	4	4	4	5	19	1	1	1	0	1	1	0	0	0	1	0	1	3	2	1	0	0	0
89	1	2	1	0	5	3	3	3	3	1	1	2	1	1	5	4	4	4	4	19	1	1	1	0	1	1	0	0	0	1	0	1	3	2	1	0	0	0
89	1	2	1	1	5	3	3	3	3	1	1	2	1	1	5	4	4	4	4	19	1	1	1	0	1	1	0	0	0	1	0	1	3	2	1	0	0	0
97	1	2	0	0	2	4	3	2	3	3	5	1	4	4	2	2	2	3	2	62	3	1	0	1	0	0	0	0	0	0	0	2	3	2	1	0	0	0
97	1	2	0	1	5	5	3	4	3	2	2	1	1	2	5	5	5	3	5	62	3	1	0	1	0	0	0	0	0	0	0	2	3	2	1	0	0	0
97	1	2	1	0	3	2	2	4	4	2	1	1	2	2	4	4	4	3	4	62	3	1	0	1	0	0	0	0	0	0	0	2	3	2	1	0	0	0
97	1	2	1	1	5	4	5	5	5	1	1	1	2	2	5	5	5	3	5	62	3	1	0	1	0	0	0	0	0	0	0	2	3	2	1	0	0	0
102	2	2	0	0	2	3	2	2	3	1	3	3	3	3	2	2	2	2	2	31	2	1	-999	-999	1	0	0	1	0	0	1	-999	3	3	1	0	1	0
102	2	2	0	1	5	3	4	4	4	2	2	2	2	2	4	4	4	4	4	31	2	1	-999	-999	1	0	0	1	0	0	1	-999	3	3	1	0	1	0
102	2	2	1	0	4	4	4	4	4	3	2	2	2	2	4	4	4	4	4	31	2	1	-999	-999	1	0	0	1	0	0	1	-999	3	3	1	0	1	0
102	2	2	1	1	2	3	3	3	3	4	2	3	3	2	4	3	3	3	3	31	2	1	-999	-999	1	0	0	1	0	0	1	-999	3	3	1	0	1	0
114	2	2	0	0	1	3	3	1	1	1	5	3	5	3	2	2	2	1	1	34	2	2	0	0	1	0	0	1	0	0	1	-999	3	2	1	0	0	0
114	2	2	0	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	34	2	2	0	0	1	0	0	1	0	0	1	-999	3	2	1	0	0	0
114	2	2	1	0	3	4	5	5	5	3	1	2	3	2	5	5	5	5	5	34	2	2	0	0	1	0	0	1	0	0	1	-999	3	2	1	0	0	0
114	2	2	1	1	5	3	5	5	5	3	3	2	3	3	5	5	5	5	5	34	2	2	0	0	1	0	0	1	0	0	1	-999	3	2	1	0	0	0
118	1	2	0	0	2	3	3	3	3	3	3	2	3	3	3	3	3	2	3	37	2	2	0	0	1	1	0	0	0	1	0	-999	1	4	1	1	1	0
118	1	2	0	1	5	4	4	3	3	3	3	2	3	3	4	4	5	2	4	37	2	2	0	0	1	1	0	0	0	1	0	-999	1	4	1	1	1	0
118	1	2	1	0	3	3	4	4	2	3	2	2	2	2	4	4	4	2	4	37	2	2	0	0	1	1	0	0	0	1	0	-999	1	4	1	1	1	0
118	1	2	1	1	3	3	4	4	2	3	2	2	2	2	4	4	4	2	4	37	2	2	0	0	1	1	0	0	0	1	0	-999	1	4	1	1	1	0
125	1	2	0	0	1	3	1	3	3	2	3	1	3	1	1	1	1	2	1	43	2	2	0	0	1	0	0	1	1	0	1	4	3	4	0	1	1	0
125	1	2	0	1	5	3	5	5	5	1	1	3	1	1	5	5	5	4	5	43	2	2	0	0	1	0	0	1	1	0	1	4	3	4	0	1	1	0
125	1	2	1	0	4	4	5	5	5	4	3	3	3	1	4	5	5	5	4	43	2	2	0	0	1	0	0	1	1	0	1	4	3	4	0	1	1	0
125	1	2	1	1	5	5	5	5	5	5	3	3	3	1	5	5	5	5	5	43	2	2	0	0	1	0	0	1	1	0	1	4	3	4	0	1	1	0
126	2	2	0	0	1	3	3	3	3	5	3	3	3	3	3	3	3	3	3	44	2	2	0	0	1	1	1	1	0	1	1	3	3	2	1	1	1	1
126	2	2	0	1	5	3	4	4	4	1	1	1	1	1	5	4	4	2	4	44	2	2	0	0	1	1	1	1	0	1	1	3	3	2	1	1	1	1
126	2	2	1	0	3	3	4	4	4	3	2	2	2	2	3	4	4	2	5	44	2	2	0	0	1	1	1	1	0	1	1	3	3	2	1	1	1	1
126	2	2	1	1	3	3	5	5	4	3	2	2	3	2	3	4	4	2	5	44	2	2	0	0	1	1	1	1	0	1	1	3	3	2	1	1	1	1
135	2	2	0	0	1	1	1	1	3	1	5	5	3	3	1	1	1	1	5	54	3	2	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
135	2	2	0	1	5	1	3	5	3	1	1	1	1	3	5	5	5	1	5	54	3	2	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
135	2	2	1	0	5	5	5	5	3	1	1	1	1	1	3	5	5	1	5	54	3	2	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
135	2	2	1	1	5	5	5	5	3	1	1	1	1	1	5	5	5	1	5	54	3	2	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
139	3	2	0	0	5	2	4	5	5	2	4	4	2	5	5	5	5	5	5	60	3	2	0	0	1	1	1	1	1	1	1	3	3	1	1	0	1	0
139	3	2	0	1	5	2	4	5	5	2	4	1	2	5	5	5	5	5	5	60	3	2	0	0	1	1	1	1	1	1	1	3	3	1	1	0	1	0
139	3	2	1	0	5	5	5	5	5	2	5	1	5	5	5	5	5	5	5	60	3	2	0	0	1	1	1	1	1	1	1	3	3	1	1	0	1	0
139	3	2	1	1	5	5	5	5	5	2	5	1	5	5	5	5	5	5	5	60	3	2	0	0	1	1	1	1	1	1	1	3	3	1	1	0	1	0
140	2	2	0	0	1	1	1	1	1	5	5	4	4	4	1	1	1	1	1	66	4	2	0	0	1	0	0	1	0	0	1	-999	3	3	1	1	1	1
140	2	2	0	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	66	4	2	0	0	1	0	0	1	0	0	1	-999	3	3	1	1	1	1
140	2	2	1	0	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	66	4	2	0	0	1	0	0	1	0	0	1	-999	3	3	1	1	1	1
140	2	2	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	66	4	2	0	0	1	0	0	1	0	0	1	-999	3	3	1	1	1	1
141	3	2	0	0	2	5	3	2	4	1	3	2	1	2	2	5	2	5	5	-999	-999	2	0	0	1	0	0	1	1	0	1	3	1	2	1	1	1	1
141	3	2	0	1	5	5	5	4	4	1	1	3	1	2	5	4	5	5	5	-999	-999	2	0	0	1	0	0	1	1	0	1	3	1	2	1	1	1	1
141	3	2	1	0	5	5	4	5	5	2	1	1	2	2	5	5	5	5	5	-999	-999	2	0	0	1	0	0	1	1	0	1	3	1	2	1	1	1	1
141	3	2	1	1	5	5	4	5	5	2	1	4	4	3	5	2	4	5	5	-999	-999	2	0	0	1	0	0	1	1	0	1	3	1	2	1	1	1	1
144	3	2	0	0	1	5	3	5	4	3	1	3	2	1	5	4	5	3	1	25	2	1	0	0	1	0	0	0	1	0	1	3	1	2	0	0	1	1
144	3	2	0	1	5	5	4	5	5	2	1	1	1	1	5	5	5	3	5	25	2	1	0	0	1	0	0	0	1	0	1	3	1	2	0	0	1	1
144	3	2	1	0	4	5	4	4	5	1	1	1	1	1	5	5	5	1	4	25	2	1	0	0	1	0	0	0	1	0	1	3	1	2	0	0	1	1
144	3	2	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	1	5	25	2	1	0	0	1	0	0	0	1	0	1	3	1	2	0	0	1	1
147	1	2	0	0	1	2	1	1	1	1	5	5	5	5	1	1	1	1	1	30	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	1	0	1
147	1	2	0	1	5	5	5	5	5	4	1	1	2	1	5	5	5	5	5	30	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	1	0	1
147	1	2	1	0	3	3	3	4	5	1	3	1	1	1	2	4	4	5	4	30	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	1	0	1
147	1	2	1	1	5	4	5	5	4	1	1	1	4	1	5	4	4	5	5	30	2	1	0	0	1	0	0	0	1	0	1	-999	3	2	1	1	0	1
150	1	2	0	0	1	2	2	2	3	2	2	1	1	5	1	1	1	2	2	35	2	1	0	0	1	1	0	0	0	1	0	2	2	4	1	0	0	0
150	1	2	0	1	5	3	4	4	4	4	4	4	3	3	4	5	5	4	5	35	2	1	0	0	1	1	0	0	0	1	0	2	2	4	1	0	0	0
150	1	2	1	0	5	4	2	4	5	3	1	3	3	3	4	2	3	2	2	35	2	1	0	0	1	1	0	0	0	1	0	2	2	4	1	0	0	0
150	1	2	1	1	2	5	1	4	3	5	5	4	1	2	4	5	5	5	5	35	2	1	0	0	1	1	0	0	0	1	0	2	2	4	1	0	0	0
151	1	2	0	0	1	1	1	1	1	5	5	5	5	5	1	1	1	1	1	37	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	1	1	1
151	1	2	0	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	37	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	1	1	1
151	1	2	1	0	5	1	5	5	5	1	1	1	1	1	5	5	5	5	5	37	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	1	1	1
151	1	2	1	1	4	5	5	5	5	1	1	1	1	1	5	5	5	5	5	37	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	1	1	1
152	1	2	0	0	4	1	1	1	3	1	1	1	1	1	4	4	4	4	4	40	2	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	1	1
152	1	2	0	1	5	1	4	4	4	1	1	1	1	1	4	4	4	4	4	40	2	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	1	1
152	1	2	1	0	4	2	3	3	3	1	2	2	2	2	4	4	4	4	4	40	2	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	1	1
152	1	2	1	1	4	2	3	3	3	1	2	2	2	2	4	4	4	4	4	40	2	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	1	1
154	2	2	0	0	1	2	1	2	3	3	4	3	1	4	1	2	2	3	1	44	2	1	0	0	1	1	1	1	0	1	1	-999	3	1	1	0	1	0
154	2	2	0	1	5	4	4	4	3	1	1	2	2	2	5	4	4	3	5	44	2	1	0	0	1	1	1	1	0	1	1	-999	3	1	1	0	1	0
154	2	2	1	0	2	4	4	3	3	2	2	2	1	2	4	4	4	4	5	44	2	1	0	0	1	1	1	1	0	1	1	-999	3	1	1	0	1	0
154	2	2	1	1	4	4	4	3	3	2	2	2	1	2	4	4	4	4	5	44	2	1	0	0	1	1	1	1	0	1	1	-999	3	1	1	0	1	0
156	2	2	0	0	1	1	1	1	1	1	5	5	5	5	1	1	1	3	1	52	3	1	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
156	2	2	0	1	5	5	5	5	5	5	1	1	1	1	5	5	5	3	5	52	3	1	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
156	2	2	1	0	1	5	5	5	5	1	1	1	1	1	5	5	5	5	5	52	3	1	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
156	2	2	1	1	5	5	5	5	5	1	1	1	1	1	5	5	5	5	5	52	3	1	0	0	1	1	0	1	0	1	1	3	2	2	1	0	1	0
158	1	2	0	0	1	3	3	3	3	4	3	4	1	3	2	3	3	3	2	27	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	0
158	1	2	0	1	5	3	3	3	3	1	1	1	1	3	5	5	5	3	5	27	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	0
158	1	2	1	0	4	4	3	4	3	3	3	3	1	1	4	4	4	3	4	27	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	0
158	1	2	1	1	5	5	5	5	3	3	3	3	1	1	5	5	5	3	5	27	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	0
162	1	2	0	0	2	3	2	1	4	3	5	4	5	3	3	1	3	3	1	41	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	1
162	1	2	0	1	5	3	4	4	4	3	1	2	2	2	5	5	5	3	5	41	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	1
162	1	2	1	0	4	3	4	4	4	1	3	2	2	2	4	4	4	5	5	41	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	1
162	1	2	1	1	2	3	5	4	4	1	3	2	2	2	4	4	4	4	5	41	2	2	0	0	1	1	0	0	0	1	0	-999	2	2	1	0	0	1
164	2	2	0	0	1	3	1	1	3	5	2	5	3	4	1	3	1	3	1	49	3	2	0	0	1	0	0	1	0	0	1	5	3	4	1	1	1	1
164	2	2	0	1	5	5	5	5	3	1	5	1	3	3	5	4	5	3	5	49	3	2	0	0	1	0	0	1	0	0	1	5	3	4	1	1	1	1
164	2	2	1	0	5	4	5	5	4	1	1	1	2	1	5	5	5	5	5	49	3	2	0	0	1	0	0	1	0	0	1	5	3	4	1	1	1	1
164	2	2	1	1	5	4	5	5	4	1	1	1	2	1	5	5	5	5	5	49	3	2	0	0	1	0	0	1	0	0	1	5	3	4	1	1	1	1
167	1	2	0	0	2	2	1	1	3	4	4	2	3	4	2	3	3	3	2	34	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
167	1	2	0	1	5	4	5	4	3	2	2	2	2	2	4	4	4	3	4	34	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
167	1	2	1	0	4	3	5	4	3	3	3	2	3	2	4	3	3	4	3	34	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
167	1	2	1	1	5	3	5	4	3	3	3	2	3	2	4	3	3	4	3	34	2	1	0	0	0	0	0	0	0	0	0	-999	3	3	1	0	1	1
169	1	2	0	0	3	3	3	2	2	3	3	2	3	2	1	3	3	2	2	35	2	1	0	0	1	1	0	0	0	1	0	3	1	2	1	0	0	0
169	1	2	0	1	5	3	3	3	3	2	2	2	2	2	5	5	5	3	5	35	2	1	0	0	1	1	0	0	0	1	0	3	1	2	1	0	0	0
169	1	2	1	0	3	3	3	4	3	2	2	3	2	2	1	5	3	3	5	35	2	1	0	0	1	1	0	0	0	1	0	3	1	2	1	0	0	0
169	1	2	1	1	3	3	3	3	3	2	2	3	3	3	1	5	3	3	3	35	2	1	0	0	1	1	0	0	0	1	0	3	1	2	1	0	0	0
170	2	2	0	0	3	3	3	3	4	3	4	3	1	3	3	2	3	4	1	35	2	1	0	0	1	1	0	1	0	1	1	3	3	2	1	1	1	1
170	2	2	0	1	5	4	4	5	4	3	1	3	1	1	5	5	5	5	5	35	2	1	0	0	1	1	0	1	0	1	1	3	3	2	1	1	1	1
170	2	2	1	0	1	3	3	3	3	1	3	1	1	1	4	4	4	4	4	35	2	1	0	0	1	1	0	1	0	1	1	3	3	2	1	1	1	1
170	2	2	1	1	1	4	4	4	3	1	1	3	3	1	5	5	5	5	5	35	2	1	0	0	1	1	0	1	0	1	1	3	3	2	1	1	1	1
178	2	2	0	0	3	3	3	2	4	3	4	2	2	2	1	1	2	3	1	28	2	1	0	0	1	0	0	1	0	0	1	-999	3	2	1	1	1	0
178	2	2	0	1	5	3	5	4	4	2	1	2	2	2	5	5	4	4	5	28	2	1	0	0	1	0	0	1	0	0	1	-999	3	2	1	1	1	0
178	2	2	1	0	4	4	4	4	4	1	1	2	2	2	4	3	4	4	4	28	2	1	0	0	1	0	0	1	0	0	1	-999	3	2	1	1	1	0
178	2	2	1	1	5	4	5	5	4	2	1	2	2	2	5	5	5	4	5	28	2	1	0	0	1	0	0	1	0	0	1	-999	3	2	1	1	1	0
187	1	2	0	0	1	1	1	1	1	5	5	5	5	5	1	1	1	3	1	58	3	1	0	0	1	1	0	0	0	1	0	3	3	2	1	1	1	0
187	1	2	0	1	5	5	5	5	5	1	1	1	1	1	5	5	5	3	5	58	3	1	0	0	1	1	0	0	0	1	0	3	3	2	1	1	1	0
